competitor,chroma_subsampling,quality,metric,images,jpegli_mean_distortion,competitor_mean_distortion,distortion_ratio
turbojpeg,422,70,dists,30,0.074437930200,0.070123920833,0.942045549
turbojpeg,422,75,ssimulacra2,30,27.774883867767,28.118043257200,1.012355025
turbojpeg,422,75,butteraugli,30,3.392988173133,3.377915231333,0.995557620
turbojpeg,422,75,cvvdp_jod,30,0.143381977033,0.140055115967,0.976797216
turbojpeg,422,75,dists,30,0.067395826100,0.063292163633,0.939111030
turbojpeg,422,80,ssimulacra2,30,24.899051465633,25.354840837033,1.018305491
turbojpeg,422,80,butteraugli,30,3.059548322367,3.047393616000,0.996027287
turbojpeg,422,80,cvvdp_jod,30,0.121753660833,0.120672225933,0.991117845
turbojpeg,422,80,dists,30,0.059559965167,0.055275489933,0.928064511
turbojpeg,422,85,ssimulacra2,30,21.662379927633,22.286689125733,1.028819973
turbojpeg,422,85,butteraugli,30,2.740864296733,2.743028036800,1.000789437
turbojpeg,422,85,cvvdp_jod,30,0.098235448200,0.099226570100,1.010089249
turbojpeg,422,85,dists,30,0.049290196167,0.045043255867,0.913838032
turbojpeg,422,90,ssimulacra2,30,17.579207682067,18.398492212000,1.046605316
turbojpeg,422,90,butteraugli,30,2.426438395133,2.453720597467,1.011243723
turbojpeg,422,90,cvvdp_jod,30,0.069505405367,0.071929486567,1.034876154
turbojpeg,422,90,dists,30,0.035112627367,0.031308209867,0.891651016
turbojpeg,422,95,ssimulacra2,30,12.835183725467,13.750415557800,1.071306485
turbojpeg,422,95,butteraugli,30,2.029605495933,2.076480561467,1.023095654
turbojpeg,422,95,cvvdp_jod,30,0.039861869867,0.042342821833,1.062238725
turbojpeg,422,95,dists,30,0.018055665467,0.015610933267,0.864600272
turbojpeg,422,100,ssimulacra2,30,8.774294577933,9.333068371100,1.063683045
turbojpeg,422,100,butteraugli,30,1.804388347767,1.877211941133,1.040359157
turbojpeg,422,100,cvvdp_jod,30,0.011824989333,0.013459746000,1.138245932
turbojpeg,422,100,dists,30,0.002237723333,0.002684354867,1.199591936
turbojpeg,420,25,ssimulacra2,30,50.541978624033,49.724261124100,0.983821023
turbojpeg,420,25,butteraugli,30,5.864716084700,5.763656107500,0.982768138
turbojpeg,420,25,cvvdp_jod,30,0.491302808100,0.459508863967,0.935286460
turbojpeg,420,25,dists,30,0.139389057833,0.133132403967,0.955113737
turbojpeg,420,30,ssimulacra2,30,47.298470092033,46.417589448467,0.981376128
turbojpeg,420,30,butteraugli,30,5.481221421533,5.387399594000,0.982883044
turbojpeg,420,30,cvvdp_jod,30,0.433896414467,0.404297479033,0.931783406
turbojpeg,420,30,dists,30,0.130272829633,0.123959249200,0.951535708
turbojpeg,420,35,ssimulacra2,30,45.534827943933,44.628871547233,0.980104100
turbojpeg,420,35,butteraugli,30,5.355860900900,5.274635569267,0.984834309
turbojpeg,420,35,cvvdp_jod,30,0.400505542800,0.370169989267,0.924256845
turbojpeg,420,35,dists,30,0.124843498167,0.118725526367,0.950994870
turbojpeg,420,40,ssimulacra2,30,43.377933613133,42.917968833367,0.989396342
turbojpeg,420,40,butteraugli,30,5.283287700100,5.184848920633,0.981367893
turbojpeg,420,40,cvvdp_jod,30,0.370021311433,0.343833001500,0.929224861
turbojpeg,420,40,dists,30,0.119632319633,0.114059086633,0.953413651
turbojpeg,420,45,ssimulacra2,30,41.505429759000,41.077428585233,0.989688068
turbojpeg,420,45,butteraugli,30,5.005716689500,4.957590150900,0.990385685
turbojpeg,420,45,cvvdp_jod,30,0.340131759667,0.315696907033,0.928160626
turbojpeg,420,45,dists,30,0.114604729367,0.109142980967,0.952342731
turbojpeg,420,50,ssimulacra2,30,39.829088019667,39.369324140533,0.988456580
