image,width,height,quality,chroma_subsampling,progressive_level,jpeg_bytes,bits_per_pixel,jpegli_version,turbojpeg_api,decoder,ssimulacra2,butteraugli,decoded_image,cvvdp_jod,dists
c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,2048,1360,55,444,0,203681,0.585021255,51760c09,3002000,apple_imageio,72.781699959,4.451280117,q055-444-p0/apple_imageio/c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,9.898089409,0.045811176
c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,2048,1360,55,444,0,203681,0.585021255,51760c09,3002000,jpegli,72.951556921,5.332970619,q055-444-p0/jpegli/c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,9.893133163,0.049674273
c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,2048,1360,55,444,0,203681,0.585021255,51760c09,3002000,turbojpeg,72.742718907,4.480240345,q055-444-p0/turbojpeg/c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,9.897668839,0.045842886
d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,1360,2048,55,444,0,499353,1.434262983,51760c09,3002000,apple_imageio,60.942834271,3.859062672,q055-444-p0/apple_imageio/d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,9.701151848,0.084079742
d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,1360,2048,55,444,0,499353,1.434262983,51760c09,3002000,jpegli,60.077292134,3.998267651,q055-444-p0/jpegli/d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,9.671555519,0.092234969
d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,1360,2048,55,444,0,499353,1.434262983,51760c09,3002000,turbojpeg,60.942643171,3.861232281,q055-444-p0/turbojpeg/d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,9.701468468,0.084119260
da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,2048,1360,55,444,0,504021,1.447670611,51760c09,3002000,apple_imageio,71.914687342,3.684667349,q055-444-p0/apple_imageio/da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,9.858875275,0.079652548
da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,2048,1360,55,444,0,504021,1.447670611,51760c09,3002000,jpegli,71.592470077,3.628919601,q055-444-p0/jpegli/da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,9.847068787,0.085740566
da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,2048,1360,55,444,0,504021,1.447670611,51760c09,3002000,turbojpeg,71.944643716,3.742114544,q055-444-p0/turbojpeg/da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,9.858883858,0.080014944
e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,1360,2048,55,444,0,145822,0.418836167,51760c09,3002000,apple_imageio,63.623759488,3.754500389,q055-444-p0/apple_imageio/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,9.794061661,0.111683846
e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,1360,2048,55,444,0,145822,0.418836167,51760c09,3002000,jpegli,62.253077131,3.807664633,q055-444-p0/jpegli/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,9.760297775,0.111617804
e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,1360,2048,55,444,0,145822,0.418836167,51760c09,3002000,turbojpeg,63.609924720,3.745237112,q055-444-p0/turbojpeg/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,9.794352531,0.111709356
ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,2048,2048,55,444,0,336383,0.641599655,51760c09,3002000,apple_imageio,72.009395133,3.651281595,q055-444-p0/apple_imageio/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,9.943829536,0.065754652
ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,2048,2048,55,444,0,336383,0.641599655,51760c09,3002000,jpegli,72.191392831,3.808973551,q055-444-p0/jpegli/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,9.940539360,0.070466995
ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,2048,2048,55,444,0,336383,0.641599655,51760c09,3002000,turbojpeg,72.020164784,3.657820225,q055-444-p0/turbojpeg/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,9.943781853,0.065688133
eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,1632,2048,55,444,0,426582,1.021039177,51760c09,3002000,apple_imageio,59.998782429,3.745495319,q055-444-p0/apple_imageio/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,9.762598038,0.063713193
eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,1632,2048,55,444,0,426582,1.021039177,51760c09,3002000,jpegli,59.894427561,3.772381783,q055-444-p0/jpegli/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,9.752422333,0.066873252
eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,1632,2048,55,444,0,426582,1.021039177,51760c09,3002000,turbojpeg,59.998063025,3.733862638,q055-444-p0/turbojpeg/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,9.762730598,0.063749135
f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,1632,2048,55,444,0,103617,0.248010972,51760c09,3002000,apple_imageio,60.840524988,3.275060654,q055-444-p0/apple_imageio/f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,9.803462029,0.103812039
f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,1632,2048,55,444,0,103617,0.248010972,51760c09,3002000,jpegli,61.642743921,3.481070518,q055-444-p0/jpegli/f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,9.801653862,0.116388977
f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,1632,2048,55,444,0,103617,0.248010972,51760c09,3002000,turbojpeg,60.745223371,3.290480137,q055-444-p0/turbojpeg/f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,9.802453995,0.103813827
ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,2048,1360,55,444,0,256956,0.738039982,51760c09,3002000,apple_imageio,71.852476977,4.019388199,q055-444-p0/apple_imageio/ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,9.870572090,0.036099911
ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,2048,1360,55,444,0,256956,0.738039982,51760c09,3002000,jpegli,71.816760090,3.941184998,q055-444-p0/jpegli/ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,9.865827560,0.040768087
ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,2048,1360,55,444,0,256956,0.738039982,51760c09,3002000,turbojpeg,71.846380498,3.973608971,q055-444-p0/turbojpeg/ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,9.870558739,0.036026716
02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,1360,2048,60,444,0,474497,1.362870519,51760c09,3002000,apple_imageio,72.142726002,3.227832556,q060-444-p0/apple_imageio/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,9.879234314,0.044693172
02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,1360,2048,60,444,0,474497,1.362870519,51760c09,3002000,jpegli,72.261431301,3.219155073,q060-444-p0/jpegli/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,9.872411728,0.045956016
02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,1360,2048,60,444,0,474497,1.362870519,51760c09,3002000,turbojpeg,72.103266646,3.215886593,q060-444-p0/turbojpeg/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,9.879230499,0.044689894
0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,1360,2048,60,444,0,169266,0.486173024,51760c09,3002000,apple_imageio,67.607513816,3.586330891,q060-444-p0/apple_imageio/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,9.855224609,0.084914148
0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,1360,2048,60,444,0,169266,0.486173024,51760c09,3002000,jpegli,66.936126169,4.046361446,q060-444-p0/jpegli/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,9.840667725,0.094538927
0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,1360,2048,60,444,0,169266,0.486173024,51760c09,3002000,turbojpeg,67.824244143,3.615172386,q060-444-p0/turbojpeg/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,9.855892181,0.084951639
07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,2048,1360,60,444,0,299179,0.859314683,51760c09,3002000,apple_imageio,61.735287476,3.495128870,q060-444-p0/apple_imageio/07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,9.779537201,0.084384680
07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,2048,1360,60,444,0,299179,0.859314683,51760c09,3002000,jpegli,59.531945953,3.787490368,q060-444-p0/jpegli/07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,9.731111526,0.092424512
07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,2048,1360,60,444,0,299179,0.859314683,51760c09,3002000,turbojpeg,61.760315250,3.479606867,q060-444-p0/turbojpeg/07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,9.779167175,0.084399462
0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,1360,2048,60,444,0,284846,0.818146829,51760c09,3002000,apple_imageio,65.257068430,3.173095465,q060-444-p0/apple_imageio/0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,9.779133797,0.186000347
0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,1360,2048,60,444,0,284846,0.818146829,51760c09,3002000,jpegli,65.229027983,3.184995413,q060-444-p0/jpegli/0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,9.760985374,0.193099499
0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,1360,2048,60,444,0,284846,0.818146829,51760c09,3002000,turbojpeg,65.153168740,3.166063309,q060-444-p0/turbojpeg/0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,9.778986931,0.186442018
1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,2048,1216,60,444,0,216766,0.696334036,51760c09,3002000,apple_imageio,66.840063126,3.192075253,q060-444-p0/apple_imageio/1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,9.812024117,0.101568162
1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,2048,1216,60,444,0,216766,0.696334036,51760c09,3002000,jpegli,65.889996505,3.368242264,q060-444-p0/jpegli/1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,9.766670227,0.111842990
1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,2048,1216,60,444,0,216766,0.696334036,51760c09,3002000,turbojpeg,66.821423239,3.220324516,q060-444-p0/turbojpeg/1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,9.811938286,0.101721525
1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,1648,2048,60,444,0,137165,0.325121833,51760c09,3002000,apple_imageio,69.385059742,3.145832777,q060-444-p0/apple_imageio/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,9.879468918,0.117248595
1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,1648,2048,60,444,0,137165,0.325121833,51760c09,3002000,jpegli,69.426223703,3.084180593,q060-444-p0/jpegli/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,9.873627663,0.124874294
1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,1648,2048,60,444,0,137165,0.325121833,51760c09,3002000,turbojpeg,69.400074219,3.149783850,q060-444-p0/turbojpeg/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,9.879731178,0.117426693
2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,1360,2048,60,444,0,261552,0.751240809,51760c09,3002000,apple_imageio,71.575033217,3.616325617,q060-444-p0/apple_imageio/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,9.873774529,0.059236407
2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,1360,2048,60,444,0,261552,0.751240809,51760c09,3002000,jpegli,70.953318553,3.199822187,q060-444-p0/jpegli/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,9.852944374,0.062955081
2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,1360,2048,60,444,0,261552,0.751240809,51760c09,3002000,turbojpeg,71.594560315,3.653939009,q060-444-p0/turbojpeg/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,9.873840332,0.059215069
2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,1360,2048,60,444,0,274605,0.788732192,51760c09,3002000,apple_imageio,70.845769624,3.799712420,q060-444-p0/apple_imageio/2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,9.856851578,0.055498838
2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,1360,2048,60,444,0,274605,0.788732192,51760c09,3002000,jpegli,70.827149573,3.446859360,q060-444-p0/jpegli/2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,9.840907097,0.059945822
2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,1360,2048,60,444,0,274605,0.788732192,51760c09,3002000,turbojpeg,70.871037072,3.733772516,q060-444-p0/turbojpeg/2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,9.856740952,0.055426657
2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,2048,928,60,444,0,54292,0.228532462,51760c09,3002000,apple_imageio,67.875258033,4.407846451,q060-444-p0/apple_imageio/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,9.830831528,0.059158921
2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,2048,928,60,444,0,54292,0.228532462,51760c09,3002000,jpegli,66.381657958,4.667068958,q060-444-p0/jpegli/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,9.803082466,0.062282205
2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,2048,928,60,444,0,54292,0.228532462,51760c09,3002000,turbojpeg,67.612851303,4.403760910,q060-444-p0/turbojpeg/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,9.827728271,0.059941709
4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,1360,2048,60,444,0,193101,0.554632927,51760c09,3002000,apple_imageio,64.155042666,3.451844215,q060-444-p0/apple_imageio/4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,9.815994263,0.132650375
4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,1360,2048,60,444,0,193101,0.554632927,51760c09,3002000,jpegli,63.772755825,3.834612131,q060-444-p0/jpegli/4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,9.802236557,0.137876987
4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,1360,2048,60,444,0,193101,0.554632927,51760c09,3002000,turbojpeg,63.697623961,3.489525080,q060-444-p0/turbojpeg/4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,9.816146851,0.132672727
50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,1360,2048,60,444,0,88901,0.255345244,51760c09,3002000,apple_imageio,72.283054624,4.005254269,q060-444-p0/apple_imageio/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,9.880712509,0.055127859
50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,1360,2048,60,444,0,88901,0.255345244,51760c09,3002000,jpegli,67.712774126,4.289019108,q060-444-p0/jpegli/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,9.834481239,0.063161731
50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,1360,2048,60,444,0,88901,0.255345244,51760c09,3002000,turbojpeg,72.172350481,3.997659445,q060-444-p0/turbojpeg/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,9.880167961,0.054995537
50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,2048,1296,60,444,0,446438,1.345600646,51760c09,3002000,apple_imageio,72.297124521,3.728103876,q060-444-p0/apple_imageio/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,9.867605209,0.052531779
50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,2048,1296,60,444,0,446438,1.345600646,51760c09,3002000,jpegli,72.082110209,4.020085812,q060-444-p0/jpegli/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,9.855968475,0.058820128
50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,2048,1296,60,444,0,446438,1.345600646,51760c09,3002000,turbojpeg,72.271059344,3.725106239,q060-444-p0/turbojpeg/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,9.867521286,0.052543521
581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,1456,2048,60,444,0,433582,1.163241544,51760c09,3002000,apple_imageio,67.549796572,3.333499432,q060-444-p0/apple_imageio/581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,9.814596176,0.070530236
581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,1456,2048,60,444,0,433582,1.163241544,51760c09,3002000,jpegli,67.345132392,3.314889193,q060-444-p0/jpegli/581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,9.802317619,0.075842738
581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,1456,2048,60,444,0,433582,1.163241544,51760c09,3002000,turbojpeg,67.560342329,3.351413727,q060-444-p0/turbojpeg/581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,9.814558983,0.070691586
608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,1632,2048,60,444,0,463780,1.110073912,51760c09,3002000,apple_imageio,67.652626189,3.709666967,q060-444-p0/apple_imageio/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,9.810918808,0.067325532
608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,1632,2048,60,444,0,463780,1.110073912,51760c09,3002000,jpegli,67.259584794,4.387166023,q060-444-p0/jpegli/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,9.794351578,0.072802901
608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,1632,2048,60,444,0,463780,1.110073912,51760c09,3002000,turbojpeg,67.563746949,3.702982903,q060-444-p0/turbojpeg/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,9.810758591,0.067299545
79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,2048,1280,60,444,0,380734,1.161907959,51760c09,3002000,apple_imageio,67.228076322,3.501774549,q060-444-p0/apple_imageio/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,9.830333710,0.046367764
79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,2048,1280,60,444,0,380734,1.161907959,51760c09,3002000,jpegli,66.573264859,3.602501869,q060-444-p0/jpegli/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,9.817309380,0.051336050
79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,2048,1280,60,444,0,380734,1.161907959,51760c09,3002000,turbojpeg,67.072010465,3.518462658,q060-444-p0/turbojpeg/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,9.830183983,0.046383500
8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png,2048,2048,60,444,0,142750,0.272274017,51760c09,3002000,apple_imageio,71.952349862,2.686454535,q060-444-p0/apple_imageio/8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png,9.869115829,0.101232231
8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png,2048,2048,60,444,0,142750,0.272274017,51760c09,3002000,jpegli,71.106790681,2.790995836,q060-444-p0/jpegli/8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png,9.858119011,0.111801803
8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png,2048,2048,60,444,0,142750,0.272274017,51760c09,3002000,turbojpeg,71.964433948,2.687224150,q060-444-p0/turbojpeg/8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png,9.869296074,0.101151407
86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,2048,976,60,444,0,324283,1.297879579,51760c09,3002000,apple_imageio,68.373660062,3.952143431,q060-444-p0/apple_imageio/86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,9.823431969,0.081055760
86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,2048,976,60,444,0,324283,1.297879579,51760c09,3002000,jpegli,67.998482171,3.921760321,q060-444-p0/jpegli/86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,9.800573349,0.082249820
86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,2048,976,60,444,0,324283,1.297879579,51760c09,3002000,turbojpeg,68.402772817,3.957872152,q060-444-p0/turbojpeg/86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,9.823334694,0.081114292
937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,2048,1536,60,444,0,839528,2.135030111,51760c09,3002000,apple_imageio,72.783098143,2.661843538,q060-444-p0/apple_imageio/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,9.816199303,0.050363839
937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,2048,1536,60,444,0,839528,2.135030111,51760c09,3002000,jpegli,72.436895468,2.701098919,q060-444-p0/jpegli/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,9.811584473,0.063357055
937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,2048,1536,60,444,0,839528,2.135030111,51760c09,3002000,turbojpeg,72.788673386,2.679619789,q060-444-p0/turbojpeg/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,9.816230774,0.050491333
a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,1360,2048,60,444,0,256579,0.736957146,51760c09,3002000,apple_imageio,70.881374056,3.445268869,q060-444-p0/apple_imageio/a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,9.844286919,0.044185519
a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,1360,2048,60,444,0,256579,0.736957146,51760c09,3002000,jpegli,69.704774297,3.712359428,q060-444-p0/jpegli/a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,9.819565773,0.051709533
a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,1360,2048,60,444,0,256579,0.736957146,51760c09,3002000,turbojpeg,70.769484551,3.480389357,q060-444-p0/turbojpeg/a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,9.843832016,0.044121623
a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,2048,1360,60,444,0,485248,1.393750000,51760c09,3002000,apple_imageio,63.811949317,3.408985615,q060-444-p0/apple_imageio/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,9.819367409,0.053671002
a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,2048,1360,60,444,0,485248,1.393750000,51760c09,3002000,jpegli,63.302348224,3.351351023,q060-444-p0/jpegli/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,9.809422493,0.056532919
a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,2048,1360,60,444,0,485248,1.393750000,51760c09,3002000,turbojpeg,63.817161242,3.417541742,q060-444-p0/turbojpeg/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,9.819462776,0.053692937
